"Country Name","Country Code","Series","Series Code","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,"2019",
"Panama","PAN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","8.84035","9.74224","10.2995","10.7514","10.77701","11.15207","11.3519","11.2885","11.43979","11.32344","11.13035","10.97449","10.87983","10.70057","10.88008","10.86845","10.99264","10.81924","10.6155","10.57134","10.65224","10.66342","10.77067","10.94305","10.89692","11.12065","11.32727","","","12.07886","12.33146","12.54675","12.73757","","12.9006","12.89698","12.89314","12.96391","12.77729","12.74952","12.81746","12.65685","","","12.70684","12.70657","12.90561","","","",
"Papua New Guinea","PNG","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","3.2095","3.35757","","","","","","","","","","","4.00527","","4.03767","","","","","","","","","4.69686","","","5.35516","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","7.15426","7.16313","7.21099","7.32237","7.22133","7.24703","","","","","8.2222","8.38821","8.50508","8.64137","8.63091","8.53082","8.38945","8.33598","8.3855","8.44106","8.5833","","","9.43634","","9.85058","10.19369","","","11.46766","11.68777","12.10714","12.57074","12.01381","12.16732","11.98627","","11.76654","11.96699","12.25208","12.18908","","","","","","","","","",
"Peru","PER","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","8.8701","8.55617","8.70791","9.31913","9.22397","9.46248","9.73417","9.92275","","10.22367","10.5028","10.702","10.86671","10.74239","10.84034","11.39426","11.18413","11.31345","11.58472","11.64797","11.72139","11.70502","11.48296","11.46771","11.58225","11.93307","11.89482","11.81965","","13.03771","12.87779","13.36967","12.87522","12.35818","12.59951","12.60894","12.81361","","","","","","","","","","14.86187","14.99071","","",
"Philippines","PHL","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","9.57826","9.49171","9.37062","9.43315","9.31723","9.78998","9.95112","10.12795","10.59684","10.08221","10.62821","10.47961","10.5224","10.61629","10.4728","10.12477","10.22732","10.40814","10.70589","10.68546","10.78501","10.80266","","","10.76187","11.12605","","11.1479","11.38439","","11.38315","11.58488","11.59523","11.61896","11.51734","11.36718","","11.67956","11.36656","","","","","12.64979","","","13.14836","","",
"Poland","POL","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","11.12238","11.20673","11.3098","11.43743","11.52636","11.60304","11.69451","11.75843","11.82086","11.86857","11.95089","11.92111","11.85425","11.92372","12.01262","12.04114","12.11217","12.19909","12.21753","12.23526","12.27208","12.25128","12.8877","13.10297","13.05457","13.26351","13.77942","14.20795","14.58402","14.71826","15.00083","15.32771","15.46211","14.79946","14.97384","14.97493","14.98615","15.00427","15.0537","15.30468","15.22449","15.34091","16.30895","15.98247","","","16.08063","","",
"Portugal","PRT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","9.03482","9.26222","9.70183","9.97365","10.0008","10.68786","10.86056","10.90038","10.39435","10.51415","","","","","","11.5863","12.33429","","","11.76767","12.22264","13.01919","14.1583","14.64419","14.97101","15.4324","","15.87812","15.45625","15.7043","15.89316","15.8093","15.87051","15.41162","15.41471","15.42186","15.75298","15.95997","16.01323","16.11691","16.2148","16.30388","16.75221","16.51876","16.44728","16.37409","16.53579","","",
"Post-demographic dividend","PST","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","11.8574","11.74927","11.84205","11.98824","12.00756","12.06591","12.20443","12.29322","12.3267","12.24585","12.61111","12.65989","12.8394","12.92436","13.05474","13.13721","13.30692","13.51842","13.67742","13.79782","13.83917","13.91925","14.18573","14.40162","14.62129","14.76863","14.89786","15.0327","15.14493","15.02594","15.02839","15.2007","15.26653","15.39181","15.45572","15.61603","15.65519","15.70972","15.79684","15.88598","15.94651","16.01432","16.02798","16.2309","16.27234","16.30259","16.35016","16.40536","16.42513","",
"Pre-demographic dividend","PRE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","3.88115","3.95277","4.09483","4.18216","4.36973","4.55735","4.73057","5.0219","5.40812","5.8649","6.10813","6.30382","6.44292","6.48889","6.49309","6.37463","6.13248","6.00706","5.96395","5.82631","5.80711","5.90186","5.85567","5.93921","5.95619","6.00011","5.83898","6.10073","6.22796","6.37648","6.60589","6.76583","7.15721","7.52436","7.86486","8.02547","8.21933","8.22308","8.45642","8.63282","8.78415","8.95353","9.06769","9.31399","9.17115","9.10282","9.00707","","","",
"Puerto Rico","PRI","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4359","16.67997","16.11698","15.09306","15.26537","15.36546","16.88338","15.85019","","","",
"Qatar","QAT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","8.86741","","","","","11.14975","11.09177","","","11.94004","12.03763","12.53367","12.60181","12.40511","12.52853","12.83101","11.8981","11.82944","11.90664","11.84734","11.51646","11.16573","11.56652","11.94488","12.15438","12.44118","","12.89198","12.99154","","12.55678","12.81211","13.34971","13.29404","13.19304","12.28494","","","","12.94828","13.49618","11.57072","11.05309","11.43953","11.99582","12.21823","11.90872","12.03595","",
"Romania","ROU","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","10.65639","10.66234","10.597","10.59229","","","","","","","","","","","","","","","11.85313","11.92111","10.99755","10.56622","10.3637","10.28366","10.42289","10.89215","11.02047","11.13547","11.51215","11.62877","11.91536","12.39365","12.834","13.36208","13.66652","14.05823","14.62832","15.32609","15.66171","15.55169","15.19216","14.60478","","","14.63422","14.32149","14.25988","","",
"Russian Federation","RUS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","11.89867","","","","","11.91738","","","","","12.24923","","","","","12.84179","13.0258","13.06344","12.9318","12.82444","12.66557","12.4005","12.04886","11.79273","11.77857","11.89382","11.89286","11.97802","12.11678","","","","13.93093","","13.7517","13.77841","13.8851","13.9815","13.72637","","14.64461","14.57189","14.75538","14.77152","15.1291","15.20601","15.02735","","",
"Rwanda","RWA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","4.01772","","","","","3.58758","3.79007","3.92565","4.21912","4.82785","5.41831","","","5.36931","5.40534","5.42979","5.52688","5.5744","5.67853","5.63204","","","","","","","","","7.17149","7.47877","7.38274","7.67973","8.1894","8.85128","9.1715","10.01309","10.41927","10.40192","10.96794","11.2061","11.43979","11.67771","11.51414","11.45512","11.09285","11.49982","11.44038","11.18666","",
"Samoa","WSM","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","8.93693","","","9.19241","","10.27053","","10.86004","10.96649","","","11.39738","","","","","","","","","","","","","","","","","12.01123","12.12755","12.00415","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.44325","","","","","","","","15.62521","","15.84121","15.75743","15.61566","","","","","","13.04993","",
"Sao Tome and Principe","STP","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","5.33484","5.93792","","","","7.95956","6.96515","","","","7.82467","8.17077","8.68221","8.38184","","","7.08702","7.55544","","","","","","","","","","","","","","","9.37995","9.66055","9.90107","","10.08832","9.85582","10.29102","10.21756","","10.60344","","11.57118","12.38349","","","","",
"Saudi Arabia","SAU","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","5.7466","","","","","","","","","","","","","","","","","","","","","","","","","","12.73287","","13.16716","","13.63998","","","","","","","16.13575","15.63002","15.67673","",
"Senegal","SEN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","3.04008","3.08204","","","","","","3.46765","","3.56911","3.70454","3.84108","4.02383","4.12332","4.25092","4.32916","","","","","","4.58056","","","","","4.98458","","5.20729","","","","","6.49106","6.74774","6.86975","","7.66066","","8.05185","8.72458","8.97561","9.03483","9.2793","9.27044","9.15203","9.12928","8.58486","",
"Serbia","SRB","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.16895","12.96476","13.08683","13.16234","13.41618","13.5383","13.51413","13.60623","13.63441","13.52547","14.03466","14.14079","14.2822","14.36068","14.55158","14.64188","14.76615","14.73747","",
"Seychelles","SYC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","8.08331","8.42759","8.65883","8.80942","9.11104","8.91138","8.30167","","9.05552","9.17726","9.30221","9.97048","10.77602","11.0422","11.24326","11.47806","11.6275","11.53408","11.44927","11.36124","","11.53718","11.62438","11.75707","11.99202","11.87429","11.93843","","11.97716","12.32283","12.23815","11.73897","12.10793","12.29964","12.10647","13.06902","11.68036","13.21509","13.30142","13.31093","13.37236","11.83083","13.53345","13.38127","14.26441","14.19938","14.10878","13.89397","14.14966","",
"Sierra Leone","SLE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","3.12185","3.23896","3.11995","3.26142","3.35132","3.49891","3.60744","3.65316","","","4.51699","","","5.15638","5.47079","5.36433","","5.21211","4.65389","4.50616","4.22877","","","","","","","","","","6.35282","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.31658","16.44088","","",
"Sint Maarten (Dutch part)","SXM","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.61682","","12.29529","","","","","",
"Slovak Republic","SVK","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","11.79621","11.8837","12.04554","12.23585","12.32246","12.87141","13.00548","13.24777","13.21651","13.51883","13.72306","13.93458","14.20277","14.42905","14.73155","14.87457","14.94666","14.99321","14.94832","14.95083","14.9328","14.80398","14.67734","14.5318","14.48704","","",
"Slovenia","SVN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","9.7958","10.59887","11.27546","11.57735","11.61356","11.62913","11.67937","11.75036","11.96399","12.04931","12.27888","12.16871","12.3101","12.58475","12.80162","13.13874","13.6924","14.56197","14.7506","15.60025","16.10862","16.60168","16.34768","16.70616","16.86501","16.92316","16.95818","17.01222","17.14839","17.0009","16.98919","17.70854","17.33702","17.29199","17.50057","17.57206","","",
"Small states","SST","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","8.81621","8.69474","8.79831","8.76368","8.91093","9.10334","9.22608","9.20873","9.34774","9.37055","9.40307","9.32632","9.48629","9.54034","9.57846","9.62477","9.66685","9.66675","9.76142","9.71909","9.77923","9.75696","9.87265","9.85865","10.02927","10.14409","10.19702","10.2946","10.37093","10.36493","10.49963","10.73581","10.78256","10.87367","11.10847","11.1633","11.30538","11.44159","11.63231","11.79701","11.87551","11.94432","12.00466","12.00766","12.0698","","","","","",
"Solomon Islands","SLB","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","5.57849","6.37552","6.26583","6.04903","","5.93228","5.62498","5.44427","5.36539","5.20813","5.32923","5.27917","5.29856","5.67997","","","5.57995","","","","5.98546","6.15007","6.55509","6.93238","7.17995","","","","","7.18418","6.645","","7.96846","","","8.39512","9.01138","9.22994","","","","","","","","","","","","",
"Somalia","SOM","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","0.68326","0.79593","","","","2.46203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","11.26749","11.41157","12.00824","","","12.89401","","","","","","","","","","","","","","","","","","13.49765","","13.99991","","14.01766","13.7912","","",
"South Asia","SAS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","5.44515","5.42518","5.54615","5.75632","5.75826","5.83112","5.82998","5.94287","5.80665","5.86469","5.9892","6.12505","6.21432","6.46157","6.61967","6.67682","6.81667","6.74598","6.84259","6.9858","7.09279","7.2615","7.42386","7.6092","7.69944","7.69139","7.7332","7.7772","7.69493","7.68788","7.90177","7.91993","8.13479","8.60626","8.8295","9.05902","9.27877","9.59009","9.81598","9.84817","10.15511","10.60347","10.81609","10.86813","11.15431","11.26765","11.62904","11.47187","11.57018","",
"South Asia (IDA & IBRD)","TSA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","5.44515","5.42518","5.54615","5.75632","5.75826","5.83112","5.82998","5.94287","5.80665","5.86469","5.9892","6.12505","6.21432","6.46157","6.61967","6.67682","6.81667","6.74598","6.84259","6.9858","7.09279","7.2615","7.42386","7.6092","7.69944","7.69139","7.7332","7.7772","7.69493","7.68788","7.90177","7.91993","8.13479","8.60626","8.8295","9.05902","9.27877","9.59009","9.81598","9.84817","10.15511","10.60347","10.81609","10.86813","11.15431","11.26765","11.62904","11.47187","11.57018","",
"South Sudan","SSD","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","9.97298","10.06467","10.36008","10.7005","11.15172","11.5811","11.82672","12.02493","12.32957","12.55269","12.60791","12.76825","12.9592","12.92495","13.1241","13.66118","13.8668","14.00167","14.15875","14.0401","14.29536","14.53037","15.01207","15.33172","15.49759","15.68965","15.67298","15.62371","15.6508","15.70854","15.67423","15.60286","15.61772","15.74748","15.86876","15.9408","15.91744","15.95045","15.99136","16.33001","16.62454","16.95605","17.1725","17.29005","17.47447","17.54028","17.61613","","",
"Sri Lanka","LKA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","8.32905","8.59202","","8.23838","7.88572","","","","","","","10.05666","10.14186","10.26553","10.41247","10.54785","10.7615","","","","","","","","11.70447","","","","","","","","","","","","","","","","13.61218","13.72368","13.74072","13.9696","","","13.82598","13.90753","14.11107","",
"St. Kitts and Nevis","KNA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","11.81883","11.66021","12.07833","12.45117","12.59955","","","","13.10661","13.31731","","","","","","","","","","","","","","","14.51177","","","","","","17.24853","17.45182","","","","",
"St. Lucia","LCA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","10.34953","10.34447","","10.27532","9.88685","10.62924","10.90866","11.01838","11.54073","","11.70368","","","","","","13.47948","","","","","","","","","","","12.16872","12.42891","12.78091","12.60116","","","","","","","","13.89519","14.34615","14.04967","13.99927","",
"St. Martin (French part)","MAF","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","11.66755","11.77531","","","","","","","","","","","","","12.77944","12.92613","12.95664","13.23294","13.24481","","","","","","","","","","14.30531","14.31507","","","","",
"Sub-Saharan Africa","SSF","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","4.27378","4.31314","4.41909","4.47533","4.61859","4.76149","4.88086","5.09791","5.37089","5.73679","6.00992","6.26342","6.48657","6.54978","6.54842","6.41909","6.21502","6.13187","6.10093","6.0853","6.02527","6.13666","6.10816","6.16369","6.18564","6.25545","6.15743","6.39361","6.56887","6.67183","6.88455","7.06391","7.31642","7.57608","7.87868","8.12324","8.33927","8.42234","8.65455","8.81161","8.94337","9.12259","9.23181","9.46424","9.34973","9.31175","9.23021","","","",
"Sub-Saharan Africa (excluding high income)","SSA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","4.27315","4.31246","4.4184","4.47464","4.61789","4.76087","4.88035","5.09724","5.37036","5.73631","6.00947","6.26293","6.48602","6.54923","6.54787","6.41851","6.21441","6.13127","6.10034","6.08474","6.02459","6.13612","6.10763","6.16318","6.18511","6.25496","6.15693","6.3931","6.56843","6.67138","6.88414","7.06357","7.31609","7.57578","7.87842","8.12294","8.33907","8.42207","8.65429","8.81137","8.94314","9.12245","9.23158","9.46404","9.34947","9.31149","9.22996","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","4.27378","4.31314","4.41909","4.47533","4.61859","4.76149","4.88086","5.09791","5.37089","5.73679","6.00992","6.26342","6.48657","6.54978","6.54842","6.41909","6.21502","6.13187","6.10093","6.0853","6.02527","6.13666","6.10816","6.16369","6.18564","6.25545","6.15743","6.39361","6.56887","6.67183","6.88455","7.06391","7.31642","7.57608","7.87868","8.12324","8.33927","8.42234","8.65455","8.81161","8.94337","9.12259","9.23181","9.46424","9.34973","9.31175","9.23021","","","",
"Sudan","SDN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.73305","5.79408","5.90522","6.22939","6.34896","6.6037","6.53002","7.04396","7.23634","7.22557","6.93967","7.24262","7.4913","7.52345","7.60984","","","","",
"Suriname","SUR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","10.36586","11.43744","11.75786","12.049","12.69052","13.36302","12.42951","12.35175","12.675","11.82423","","","","","","","","","","","","11.37161","","","","","","","","","","","","","","","","","",
"Sweden","SWE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","11.8764","11.48688","12.11897","11.99865","12.1119","12.2312","12.2618","12.47966","12.80149","12.83216","12.59996","12.60627","12.66769","12.66863","12.53678","12.75574","12.7024","12.81423","12.83567","12.89835","13.00178","13.24635","15.10191","15.53336","15.88644","16.31859","17.03986","18.55098","18.76286","18.785","18.84447","18.60659","18.5394","15.95156","15.89436","15.83597","15.72296","15.74573","15.73752","15.92707","15.78343","15.79235","18.07908","18.19613","18.5686","18.83243","19.48234","","",
"Switzerland","CHE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","12.37175","12.4113","12.47239","12.61092","12.639","12.62118","12.66816","12.73824","12.76312","12.85604","12.99362","13.16461","13.42648","13.62067","13.77219","14.13532","14.27806","14.432","14.57855","","15.03679","15.113","15.21968","15.23708","15.02395","15.16264","15.26269","15.26479","15.32475","15.35082","15.38848","15.457","15.62875","15.73498","15.81684","15.98027","","16.19401","16.24938","16.32844","","",
"Syrian Arab Republic","SYR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","7.55328","7.83525","8.37729","8.63202","8.79406","8.99608","9.11687","9.2191","9.3403","9.30903","9.5395","9.56092","9.79588","10.0195","10.34545","10.55646","10.73019","10.66408","10.45449","10.26681","10.28671","10.12106","10.01791","9.87867","9.66431","","","","","","","10.21818","10.58947","10.95311","11.36404","11.42674","11.50832","11.57867","11.51061","11.73245","12.10453","12.91643","9.16422","","","","","","",
"Tajikistan","TJK","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","11.87304","11.76411","10.9409","10.23172","10.21701","","","","9.5954","9.7101","9.83833","10.08977","10.50277","10.5633","10.74959","10.91093","10.8937","11.1783","11.19479","11.21017","11.18574","11.30372","11.39131","","","","","","",
"Tanzania","TZA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","2.54975","2.65313","2.81689","3.00409","3.2519","3.93499","4.92265","5.20233","6.57838","6.82558","","","7.31157","7.16998","6.80558","5.96962","5.78279","5.62765","","5.49674","","5.64449","5.59552","5.62825","5.54133","5.49813","5.43682","5.47901","","","","","","","","","","","","","9.29313","","","","","8.52868","","8.0976","","",
"Thailand","THA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","6.84347","7.00521","6.95409","7.07525","7.25943","7.29558","7.37122","7.40657","7.57994","7.93599","7.93833","8.55517","","8.70087","8.64104","8.51772","","8.31472","","8.43434","","","9.19848","","9.59491","9.77712","10.1263","10.61708","","","11.53913","11.79647","","12.26729","12.7164","12.79994","13.28761","13.23031","13.28016","13.2787","13.51762","13.30149","13.16111","15.71035","","15.42484","","","",
"Timor-Leste","TLS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.02422","","","","","","","12.57482","12.44688","","","","","","","","","",
"Togo","TGO","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","4.62825","5.16426","5.41293","5.71693","6.0565","6.73706","7.35995","8.15287","8.80428","9.21879","","8.85988","8.22213","7.19796","","","6.90355","7.06093","7.22825","7.49265","7.86589","7.33036","","7.40612","8.25655","8.70013","","","","9.56868","9.91039","","10.19252","10.30912","10.38064","10.79185","10.23967","","","","12.00066","","","","","","12.66498","","",
"Tokelau","TKL","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","16.15046","16.10017","","","","20.03618","","","","","","","","","","","","","","","","","10.61847","12.24333","13.0168","12.39275","","","","","","","","","","","","","","","","",
"Tonga","TON","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","11.80186","","","","","","","","12.53154","","","13.88649","","","14.15944","13.61432","","","","","","","","","","","","","","13.67418","13.16877","13.40599","13.61392","14.52619","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","10.6397","10.57675","10.28114","","","","10.79258","","","","10.8388","11.09892","11.17004","11.0388","11.05881","11.05458","11.34668","11.42317","11.33061","","11.05127","10.99155","11.01104","","","","","","","","","","","12.26577","","","","","","","","","","","","","","","",
"Tunisia","TUN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","8.15501","7.85156","7.36955","7.16509","7.39247","7.45913","7.69506","8.0229","8.11094","8.26725","8.3007","8.63259","9.15275","9.4628","9.76604","10.07136","10.10795","10.17522","10.28195","10.47406","10.56617","10.6585","10.86926","11.30984","11.54496","11.74763","11.77896","12.33231","12.7444","13.02899","13.29303","13.43705","13.54868","13.89883","14.16896","14.2515","14.32666","14.41417","14.39166","14.49536","14.64007","","14.79722","14.76702","14.89108","15.12561","","","",
"Turkey","TUR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","7.27857","7.37241","7.44759","7.56918","","7.74071","7.82205","7.77171","7.74034","","7.53267","7.65975","7.77286","8.20828","","8.61798","8.70836","8.9092","8.92918","9.05579","9.18813","9.30894","9.46304","9.58634","9.73291","","9.90744","","10.78482","","11.59751","11.99232","12.11821","12.01015","11.92796","12.3223","12.55862","12.48815","12.97736","13.82675","14.33329","14.42037","16.45841","16.92144","17.32137","17.69868","17.98141","","",
"Turkmenistan","TKM","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.79979","","","","","",
"Turks and Caicos Islands","TCA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","10.15764","","","","","","","","9.81161","","","10.86916","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","3.02946","","","","3.21145","3.4446","3.58829","3.81825","3.93351","4.08782","4.04156","4.45035","5.14169","","","5.74496","6.07143","5.93994","6.01001","","5.72158","5.69758","5.1636","5.47747","5.51972","5.58109","","","","","","","","","10.87412","","","","","","","","","","","","","","","",
"Ukraine","UKR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","12.07376","12.0707","12.12925","12.17446","12.23415","12.27801","","12.55432","","12.37268","12.37812","12.14837","11.95456","11.85513","","","","","13.06909","12.99386","13.73404","14.11825","14.41971","14.35112","14.55999","14.67828","14.75678","14.78809","14.77225","14.7649","14.7992","14.88188","14.82953","14.86395","","","","","",
"United Arab Emirates","ARE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","8.01301","7.92236","8.47491","9.00817","9.38808","9.20314","9.54471","9.7275","9.8936","9.83562","9.82699","10.06784","10.47456","10.82239","10.65938","10.68766","","","","","","","","","","","","","","","","","","","","","","","13.42131","14.3441","","",
"United Kingdom","GBR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","12.33448","12.38258","12.39261","12.7501","12.84847","12.88948","12.92141","12.87644","12.86698","12.88359","12.90386","12.92404","13.05193","13.12867","13.07729","13.35938","13.45968","13.44019","13.48124","13.65499","13.92667","14.27547","","","","","","15.54317","15.89178","16.09624","16.11755","16.10576","16.08026","16.54345","16.62688","16.06059","15.86335","15.96727","16.11256","16.36291","15.72979","15.6733","17.63429","17.48591","17.32866","","17.49843","","",
"United States","USA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.76187","","","","","16.05248","16.15179","16.13654","16.14976","16.14966","16.19199","16.27448","16.31039","","",
"Upper middle income","UMC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","7.93672","8.12955","8.35625","8.70645","8.76426","8.90131","9.15459","9.45374","9.56022","9.45445","9.33947","9.30545","9.25182","9.25256","9.35058","9.62918","9.86289","9.98653","10.0753","10.1029","10.08134","10.09448","10.11946","10.0983","10.05188","10.135","10.26892","10.34666","10.53671","10.77858","11.13732","11.26646","11.52835","11.67093","11.85393","12.04026","12.20126","12.44102","12.68099","12.86077","13.05074","13.18956","13.31631","13.6546","13.8013","13.91182","14.02779","14.12543","14.24846","",
"Uruguay","URY","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","10.86126","10.78126","","11.06613","","10.7982","","12.12557","11.86929","11.89018","","","","","","12.65217","12.88957","12.99348","12.80472","","","","13.17015","","13.85343","13.88835","14.20869","14.68225","15.08796","15.5248","15.5306","15.21078","15.32323","14.95036","14.71559","","15.41097","","","16.22525","16.32092","16.34381","16.63433","16.83564","","",
"Uzbekistan","UZB","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","11.87255","","","11.38297","11.31337","11.18866","10.85834","","","","","","","10.70744","10.80943","","","11.42578","11.4318","11.49676","11.44671","11.51074","11.35792","11.42271","11.46634","11.4843","11.64348","11.66324","11.70829","11.75932","11.89164","12.05882","","",
"Vanuatu","VUT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.63961","10.08658","10.19987","10.35858","10.67968","10.60296","","","","","","","","","","","","","","","",
